NORAD CAT ID,Satellite name,COSPAR ID,Launch date,Decay date,Apogee (km),Perigee (km),Age (years),Disposal status
46700,STARLINK-1800,2020-073AG,2020-10-18,,336.0,330.0,5.385352498288843,Starting decay
46701,STARLINK-1801,2020-073AH,2020-10-18,,360.0,351.0,5.385352498288843,Starting decay
46702,STARLINK-1802,2020-073AJ,2020-10-18,,476.0,474.0,5.385352498288843,Starting decay
46705,STARLINK-1805,2020-073AM,2020-10-18,,414.0,410.0,5.385352498288843,Starting decay
46706,STARLINK-1807,2020-073AN,2020-10-18,,499.0,492.0,5.385352498288843,Starting decay
46709,STARLINK-1810,2020-073AR,2020-10-18,,430.0,424.0,5.385352498288843,Starting decay
46713,STARLINK-1815,2020-073AV,2020-10-18,,366.0,362.0,5.385352498288843,Starting decay
46714,STARLINK-1816,2020-073AW,2020-10-18,,351.0,348.0,5.385352498288843,Starting decay
46715,STARLINK-1817,2020-073AX,2020-10-18,,387.0,381.0,5.385352498288843,Starting decay
46717,STARLINK-1820,2020-073AZ,2020-10-18,,314.0,307.0,5.385352498288843,Starting decay
46718,STARLINK-1821,2020-073BA,2020-10-18,,456.0,450.0,5.385352498288843,Starting decay
46723,STARLINK-1826,2020-073BF,2020-10-18,,393.0,385.0,5.385352498288843,Starting decay
46725,STARLINK-1828,2020-073BH,2020-10-18,,408.0,406.0,5.385352498288843,Starting decay
46727,STARLINK-1830,2020-073BK,2020-10-18,,404.0,402.0,5.385352498288843,Starting decay
46743,STARLINK-1892,2020-074E,2020-10-24,,420.0,413.0,5.368925393566051,Starting decay
46744,STARLINK-1894,2020-074F,2020-10-24,,331.0,329.0,5.368925393566051,Starting decay
46746,STARLINK-1905,2020-074H,2020-10-24,,380.0,379.0,5.368925393566051,Starting decay
46749,STARLINK-1911,2020-074L,2020-10-24,,356.0,354.0,5.368925393566051,Starting decay
46753,STARLINK-1922,2020-074Q,2020-10-24,,378.0,376.0,5.368925393566051,Starting decay
46758,STARLINK-1928,2020-074V,2020-10-24,,371.0,367.0,5.368925393566051,Starting decay
46780,STARLINK-1832,2020-074AT,2020-10-24,,345.0,339.0,5.368925393566051,Starting decay
46782,STARLINK-1835,2020-074AV,2020-10-24,,397.0,390.0,5.368925393566051,Starting decay
46784,STARLINK-1882,2020-074AX,2020-10-24,,388.0,378.0,5.368925393566051,Starting decay
46786,STARLINK-1893,2020-074AZ,2020-10-24,,423.0,420.0,5.368925393566051,Starting decay
46790,STARLINK-1931,2020-074BD,2020-10-24,,375.0,373.0,5.368925393566051,Starting decay
46792,STARLINK-1934,2020-074BF,2020-10-24,,337.0,334.0,5.368925393566051,Starting decay
46794,STARLINK-1942,2020-074BH,2020-10-24,,428.0,424.0,5.368925393566051,Starting decay
46796,STARLINK-1944,2020-074BK,2020-10-24,,375.0,373.0,5.368925393566051,Starting decay
47122,STARLINK-1777,2020-088A,2020-11-25,,414.0,412.0,5.281314168377824,Starting decay
47126,STARLINK-1812,2020-088E,2020-11-25,,523.0,519.0,5.281314168377824,Starting decay
47133,STARLINK-1843,2020-088M,2020-11-25,,316.0,312.0,5.281314168377824,Starting decay
47135,STARLINK-1845,2020-088P,2020-11-25,,406.0,404.0,5.281314168377824,Starting decay
47143,STARLINK-1856,2020-088X,2020-11-25,,425.0,415.0,5.281314168377824,Starting decay
47157,STARLINK-1871,2020-088AM,2020-11-25,,476.0,474.0,5.281314168377824,Starting decay
47158,STARLINK-1873,2020-088AN,2020-11-25,,403.0,391.0,5.281314168377824,Starting decay
47161,STARLINK-1876,2020-088AR,2020-11-25,,379.0,378.0,5.281314168377824,Starting decay
47171,STARLINK-1888,2020-088BB,2020-11-25,,426.0,419.0,5.281314168377824,Starting decay
47178,STARLINK-1912,2020-088BJ,2020-11-25,,406.0,395.0,5.281314168377824,Starting decay
47179,STARLINK-1913,2020-088BK,2020-11-25,,476.0,474.0,5.281314168377824,Starting decay
47351,STARLINK-2017,2021-005C,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47352,STARLINK-2034,2021-005D,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47353,STARLINK-2045,2021-005E,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47354,STARLINK-2046,2021-005F,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47355,STARLINK-2047,2021-005G,2021-01-20,,500.0,499.0,5.127994524298426,Starting decay
47374,STARLINK-2093,2021-005AB,2021-01-20,,376.0,371.0,5.127994524298426,Starting decay
47378,STARLINK-2098,2021-005AF,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47379,STARLINK-2099,2021-005AG,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47381,STARLINK-2101,2021-005AJ,2021-01-20,,525.0,522.0,5.127994524298426,Starting decay
47382,STARLINK-2102,2021-005AK,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47383,STARLINK-2103,2021-005AL,2021-01-20,,474.0,472.0,5.127994524298426,Starting decay
47389,STARLINK-2110,2021-005AS,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47392,STARLINK-2113,2021-005AV,2021-01-20,,397.0,391.0,5.127994524298426,Starting decay
47393,STARLINK-2114,2021-005AW,2021-01-20,,373.0,371.0,5.127994524298426,Starting decay
47399,STARLINK-2121,2021-005BC,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47400,STARLINK-2122,2021-005BD,2021-01-20,,476.0,474.0,5.127994524298426,Starting decay
47404,STARLINK-2128,2021-005BH,2021-01-20,,391.0,385.0,5.127994524298426,Starting decay
47555,STARLINK-1954,2021-009H,2021-02-04,,477.0,471.0,5.086926762491444,Starting decay
47559,STARLINK-1958,2021-009M,2021-02-04,,371.0,364.0,5.086926762491444,Starting decay
47563,STARLINK-1962,2021-009R,2021-02-04,,389.0,377.0,5.086926762491444,Starting decay
47565,STARLINK-1964,2021-009T,2021-02-04,,371.0,365.0,5.086926762491444,Starting decay
47566,STARLINK-1965,2021-009U,2021-02-04,,332.0,320.0,5.086926762491444,Starting decay
47568,STARLINK-1967,2021-009W,2021-02-04,,386.0,379.0,5.086926762491444,Starting decay
47572,STARLINK-1971,2021-009AA,2021-02-04,,309.0,308.0,5.086926762491444,Starting decay
47573,STARLINK-1975,2021-009AB,2021-02-04,,342.0,335.0,5.086926762491444,Starting decay
47587,STARLINK-1991,2021-009AR,2021-02-04,,372.0,366.0,5.086926762491444,Starting decay
47588,STARLINK-1993,2021-009AS,2021-02-04,,365.0,363.0,5.086926762491444,Starting decay
47589,STARLINK-1994,2021-009AT,2021-02-04,,404.0,391.0,5.086926762491444,Starting decay
47590,STARLINK-1995,2021-009AU,2021-02-04,,404.0,395.0,5.086926762491444,Starting decay
47592,STARLINK-1997,2021-009AW,2021-02-04,,378.0,367.0,5.086926762491444,Starting decay
47596,STARLINK-2001,2021-009BA,2021-02-04,,418.0,411.0,5.086926762491444,Starting decay
47604,STARLINK-2021,2021-009BJ,2021-02-04,,378.0,369.0,5.086926762491444,Starting decay
47621,STARLINK-1609,2021-012B,2021-02-16,,476.0,474.0,5.054072553045859,Starting decay
47622,STARLINK-1645,2021-012C,2021-02-16,,335.0,321.0,5.054072553045859,Starting decay
47623,STARLINK-1655,2021-012D,2021-02-16,,378.0,372.0,5.054072553045859,Starting decay
47624,STARLINK-1669,2021-012E,2021-02-16,,352.0,341.0,5.054072553045859,Starting decay
47625,STARLINK-1704,2021-012F,2021-02-16,,436.0,434.0,5.054072553045859,Starting decay
47627,STARLINK-1972,2021-012H,2021-02-16,,429.0,425.0,5.054072553045859,Starting decay
47628,STARLINK-1973,2021-012J,2021-02-16,,476.0,474.0,5.054072553045859,Starting decay
47630,STARLINK-1983,2021-012L,2021-02-16,,479.0,477.0,5.054072553045859,Starting decay
47632,STARLINK-1992,2021-012N,2021-02-16,,476.0,474.0,5.054072553045859,Starting decay
47638,STARLINK-2015,2021-012U,2021-02-16,,476.0,474.0,5.054072553045859,Starting decay
47641,STARLINK-2019,2021-012X,2021-02-16,,398.0,392.0,5.054072553045859,Starting decay
47648,STARLINK-2031,2021-012AE,2021-02-16,,478.0,476.0,5.054072553045859,Starting decay
47649,STARLINK-2032,2021-012AF,2021-02-16,,379.0,366.0,5.054072553045859,Starting decay
47650,STARLINK-2033,2021-012AG,2021-02-16,,479.0,477.0,5.054072553045859,Starting decay
47652,STARLINK-2036,2021-012AJ,2021-02-16,,445.0,443.0,5.054072553045859,Starting decay
47655,STARLINK-2039,2021-012AM,2021-02-16,,476.0,474.0,5.054072553045859,Starting decay
47656,STARLINK-2040,2021-012AN,2021-02-16,,479.0,477.0,5.054072553045859,Starting decay
47657,STARLINK-2041,2021-012AP,2021-02-16,,441.0,439.0,5.054072553045859,Starting decay
47667,STARLINK-2058,2021-012AZ,2021-02-16,,333.0,322.0,5.054072553045859,Starting decay
47672,STARLINK-2065,2021-012BE,2021-02-16,,367.0,358.0,5.054072553045859,Starting decay
47676,STARLINK-2083,2021-012BJ,2021-02-16,,408.0,397.0,5.054072553045859,Starting decay
47679,STARLINK-2095,2021-012BM,2021-02-16,,353.0,345.0,5.054072553045859,Starting decay
47722,STARLINK-2068,2021-017A,2021-03-04,,476.0,475.0,5.0102669404517455,Starting decay
47723,STARLINK-2107,2021-017B,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47724,STARLINK-2116,2021-017C,2021-03-04,,326.0,321.0,5.0102669404517455,Starting decay
47730,STARLINK-2140,2021-017J,2021-03-04,,522.0,521.0,5.0102669404517455,Starting decay
47731,STARLINK-2141,2021-017K,2021-03-04,,440.0,439.0,5.0102669404517455,Starting decay
47733,STARLINK-2143,2021-017M,2021-03-04,,476.0,475.0,5.0102669404517455,Starting decay
47734,STARLINK-2144,2021-017N,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47739,STARLINK-2150,2021-017T,2021-03-04,,476.0,475.0,5.0102669404517455,Starting decay
47742,STARLINK-2156,2021-017W,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47745,STARLINK-2159,2021-017Z,2021-03-04,,440.0,438.0,5.0102669404517455,Starting decay
47746,STARLINK-2160,2021-017AA,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47747,STARLINK-2161,2021-017AB,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47748,STARLINK-2162,2021-017AC,2021-03-04,,442.0,441.0,5.0102669404517455,Starting decay
47749,STARLINK-2163,2021-017AD,2021-03-04,,474.0,472.0,5.0102669404517455,Starting decay
47750,STARLINK-2164,2021-017AE,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47752,STARLINK-2169,2021-017AG,2021-03-04,,478.0,477.0,5.0102669404517455,Starting decay
47753,STARLINK-2170,2021-017AH,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47754,STARLINK-2171,2021-017AJ,2021-03-04,,359.0,356.0,5.0102669404517455,Starting decay
47760,STARLINK-2178,2021-017AQ,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47762,STARLINK-2180,2021-017AS,2021-03-04,,453.0,452.0,5.0102669404517455,Starting decay
47767,STARLINK-2185,2021-017AX,2021-03-04,,473.0,472.0,5.0102669404517455,Starting decay
47770,STARLINK-2193,2021-017BA,2021-03-04,,479.0,477.0,5.0102669404517455,Starting decay
47771,STARLINK-2194,2021-017BB,2021-03-04,,478.0,477.0,5.0102669404517455,Starting decay
47772,STARLINK-2195,2021-017BC,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
47773,STARLINK-2196,2021-017BD,2021-03-04,,475.0,475.0,5.0102669404517455,Starting decay
47776,STARLINK-2209,2021-017BG,2021-03-04,,440.0,439.0,5.0102669404517455,Starting decay
47778,STARLINK-2211,2021-017BJ,2021-03-04,,463.0,460.0,5.0102669404517455,Starting decay
47780,STARLINK-2213,2021-017BL,2021-03-04,,476.0,474.0,5.0102669404517455,Starting decay
